timeindex;BB-electricity-demand-profile;B-electricity-demand-profile
2017-04-12 22:00:00;9.733508264407943e-05;9.733508264407943e-05
2017-04-12 23:00:00;9.58227358784454e-05;9.58227358784454e-05
2017-04-13 00:00:00;9.276468175675891e-05;9.276468175675891e-05
2017-04-13 01:00:00;9.304268667691223e-05;9.304268667691223e-05
2017-04-13 02:00:00;9.902535255861161e-05;9.902535255861161e-05
2017-04-13 03:00:00;0.0001042296046638817;0.0001042296046638817
2017-04-13 04:00:00;0.00011670646548036259;0.00011670646548036259
2017-04-13 05:00:00;0.00012760425835037264;0.00012760425835037264
2017-04-13 06:00:00;0.0001297393361371501;0.0001297393361371501
2017-04-13 07:00:00;0.00013483238627435887;0.00013483238627435887
2017-04-13 08:00:00;0.00013761243547589204;0.00013761243547589204
2017-04-13 09:00:00;0.00013515487198173672;0.00013515487198173672
2017-04-13 10:00:00;0.00013186329372712145;0.00013186329372712145
2017-04-13 11:00:00;0.00013071791345608977;0.00013071791345608977
2017-04-13 12:00:00;0.00013005070164772182;0.00013005070164772182
2017-04-13 13:00:00;0.00012786002287691367;0.00012786002287691367
2017-04-13 14:00:00;0.0001270593687068721;0.0001270593687068721
2017-04-13 15:00:00;0.00012442388206381868;0.00012442388206381868
2017-04-13 16:00:00;0.00012649223866975935;0.00012649223866975935
2017-04-13 17:00:00;0.00012241112644190865;0.00012241112644190865
2017-04-13 18:00:00;0.00011985348117649813;0.00011985348117649813
2017-04-13 19:00:00;0.00011091284294436746;0.00011091284294436746
2017-04-13 20:00:00;0.00010316206577049297;0.00010316206577049297
2017-04-13 21:00:00;9.465511521380147e-05;9.465511521380147e-05
2017-04-13 22:00:00;8.748258827384588e-05;8.748258827384588e-05
2017-04-13 23:00:00;8.334587506196452e-05;8.334587506196452e-05
2017-04-14 00:00:00;8.211153321648378e-05;8.211153321648378e-05
2017-04-14 01:00:00;8.257858148234136e-05;8.257858148234136e-05
2017-04-14 02:00:00;8.267866325359656e-05;8.267866325359656e-05
2017-04-14 03:00:00;8.033230172750256e-05;8.033230172750256e-05
2017-04-14 04:00:00;7.672935796231557e-05;7.672935796231557e-05
2017-04-14 05:00:00;8.410204844478154e-05;8.410204844478154e-05
2017-04-14 06:00:00;9.204186896436027e-05;9.204186896436027e-05
2017-04-14 07:00:00;9.869174665442762e-05;9.869174665442762e-05
2017-04-14 08:00:00;0.00010239477219086982;0.00010239477219086982
2017-04-14 09:00:00;0.00010243925297809435;0.00010243925297809435
2017-04-14 10:00:00;0.0001014717958559608;0.0001014717958559608
2017-04-14 11:00:00;9.534456741578169e-05;9.534456741578169e-05
2017-04-14 12:00:00;9.397678320862737e-05;9.397678320862737e-05
2017-04-14 13:00:00;9.322060982581035e-05;9.322060982581035e-05
2017-04-14 14:00:00;9.461063442657694e-05;9.461063442657694e-05
2017-04-14 15:00:00;9.547800977745528e-05;9.547800977745528e-05
2017-04-14 16:00:00;9.832478015982525e-05;9.832478015982525e-05
2017-04-14 17:00:00;9.724612106963038e-05;9.724612106963038e-05
2017-04-14 18:00:00;9.906983334583614e-05;9.906983334583614e-05
2017-04-14 19:00:00;9.56559329263534e-05;9.56559329263534e-05
2017-04-14 20:00:00;9.032935865621585e-05;9.032935865621585e-05
2017-04-14 21:00:00;8.513622674775187e-05;8.513622674775187e-05
2017-04-14 22:00:00;8.051022487640068e-05;8.051022487640068e-05
2017-04-14 23:00:00;7.577302103698816e-05;7.577302103698816e-05
2017-04-15 00:00:00;7.389370777675172e-05;7.389370777675172e-05
2017-04-15 01:00:00;7.383810679272106e-05;7.383810679272106e-05
2017-04-15 02:00:00;7.454979938831355e-05;7.454979938831355e-05
2017-04-15 03:00:00;7.785249783973497e-05;7.785249783973497e-05
2017-04-15 04:00:00;7.874211358422559e-05;7.874211358422559e-05
2017-04-15 05:00:00;8.617040505072222e-05;8.617040505072222e-05
2017-04-15 06:00:00;9.566705312315953e-05;9.566705312315953e-05
2017-04-15 07:00:00;0.00010071562247314378;0.00010071562247314378
2017-04-15 08:00:00;0.00010183876235056318;0.00010183876235056318
2017-04-15 09:00:00;0.00010825511590770174;0.00010825511590770174
2017-04-15 10:00:00;0.00010913361145538623;0.00010913361145538623
2017-04-15 11:00:00;0.00010802159177477296;0.00010802159177477296
2017-04-15 12:00:00;0.00010399608053095292;0.00010399608053095292
2017-04-15 13:00:00;0.0001049746578498926;0.0001049746578498926
2017-04-15 14:00:00;0.00010540834552533178;0.00010540834552533178
2017-04-15 15:00:00;0.00010755454350891538;0.00010755454350891538
2017-04-15 16:00:00;0.00010832183708853854;0.00010832183708853854
2017-04-15 17:00:00;0.00010454097017445343;0.00010454097017445343
2017-04-15 18:00:00;0.00010380703718524867;0.00010380703718524867
2017-04-15 19:00:00;0.00010207228648349197;0.00010207228648349197
2017-04-15 20:00:00;9.612298119221098e-05;9.612298119221098e-05
2017-04-15 21:00:00;8.995127196480733e-05;8.995127196480733e-05
2017-04-15 22:00:00;8.46691784818943e-05;8.46691784818943e-05
2017-04-15 23:00:00;7.781913724931658e-05;7.781913724931658e-05
2017-04-16 00:00:00;7.299297183545499e-05;7.299297183545499e-05
2017-04-16 01:00:00;7.194767333567851e-05;7.194767333567851e-05
2017-04-16 02:00:00;7.373802502146587e-05;7.373802502146587e-05
2017-04-16 03:00:00;7.324873636199604e-05;7.324873636199604e-05
2017-04-16 04:00:00;7.066885070297324e-05;7.066885070297324e-05
2017-04-16 05:00:00;7.886443574909304e-05;7.886443574909304e-05
2017-04-16 06:00:00;8.918397838518418e-05;8.918397838518418e-05
2017-04-16 07:00:00;9.596729843692513e-05;9.596729843692513e-05
2017-04-16 08:00:00;0.00010107146877094003;0.00010107146877094003
2017-04-16 09:00:00;0.00010233917120683915;0.00010233917120683915
2017-04-16 10:00:00;9.416582655433163e-05;9.416582655433163e-05
2017-04-16 11:00:00;8.81386798854077e-05;8.81386798854077e-05
2017-04-16 12:00:00;8.492494300843535e-05;8.492494300843535e-05
2017-04-16 13:00:00;8.530302969984387e-05;8.530302969984387e-05
2017-04-16 14:00:00;8.6570732135743e-05;8.6570732135743e-05
2017-04-16 15:00:00;8.662633311977366e-05;8.662633311977366e-05
2017-04-16 16:00:00;9.100769066138994e-05;9.100769066138994e-05
2017-04-16 17:00:00;9.147473892724751e-05;9.147473892724751e-05
2017-04-16 18:00:00;9.26979605759221e-05;9.26979605759221e-05
2017-04-16 19:00:00;9.019591629454225e-05;9.019591629454225e-05
2017-04-16 20:00:00;8.561439521041558e-05;8.561439521041558e-05
2017-04-16 21:00:00;8.010989779137991e-05;8.010989779137991e-05
2017-04-16 22:00:00;7.36490634470168e-05;7.36490634470168e-05
2017-04-16 23:00:00;6.868945567148163e-05;6.868945567148163e-05
2017-04-17 00:00:00;6.778871973018488e-05;6.778871973018488e-05
2017-04-17 01:00:00;6.908978275650241e-05;6.908978275650241e-05
2017-04-17 02:00:00;7.073557188381005e-05;7.073557188381005e-05
2017-04-17 03:00:00;7.200327431970917e-05;7.200327431970917e-05
2017-04-17 04:00:00;7.004611968182982e-05;7.004611968182982e-05
2017-04-17 05:00:00;7.635127127090705e-05;7.635127127090705e-05
2017-04-17 06:00:00;8.49694237956599e-05;8.49694237956599e-05
2017-04-17 07:00:00;9.031823845940971e-05;9.031823845940971e-05
2017-04-17 08:00:00;9.680131319738507e-05;9.680131319738507e-05
2017-04-17 09:00:00;0.00010235029140364528;0.00010235029140364528
2017-04-17 10:00:00;9.468847580421986e-05;9.468847580421986e-05
2017-04-17 11:00:00;8.958430547020496e-05;8.958430547020496e-05
2017-04-17 12:00:00;8.706002079521284e-05;8.706002079521284e-05
2017-04-17 13:00:00;8.758267004510107e-05;8.758267004510107e-05
2017-04-17 14:00:00;8.491382281162922e-05;8.491382281162922e-05
2017-04-17 15:00:00;9.229763349090134e-05;9.229763349090134e-05
2017-04-17 16:00:00;9.601177922414966e-05;9.601177922414966e-05
2017-04-17 17:00:00;9.80022944524474e-05;9.80022944524474e-05
2017-04-17 18:00:00;0.00010048209834021499;0.00010048209834021499
2017-04-17 19:00:00;9.859166488317244e-05;9.859166488317244e-05
2017-04-17 20:00:00;9.392118222459671e-05;9.392118222459671e-05
2017-04-17 21:00:00;9.183058522504377e-05;9.183058522504377e-05
2017-04-17 22:00:00;8.488046222121082e-05;8.488046222121082e-05
2017-04-17 23:00:00;8.261194207275975e-05;8.261194207275975e-05
2017-04-18 00:00:00;8.134423963686063e-05;8.134423963686063e-05
2017-04-18 01:00:00;8.320131250348479e-05;8.320131250348479e-05
2017-04-18 02:00:00;8.760491043871334e-05;8.760491043871334e-05
2017-04-18 03:00:00;9.69125151654464e-05;9.69125151654464e-05
2017-04-18 04:00:00;0.00010933377499789662;0.00010933377499789662
2017-04-18 05:00:00;0.00012328962198959314;0.00012328962198959314
2017-04-18 06:00:00;0.000130150783418977;0.000130150783418977
2017-04-18 07:00:00;0.0001322191400249177;0.0001322191400249177
2017-04-18 08:00:00;0.00013645593500805425;0.00013645593500805425
2017-04-18 09:00:00;0.00013952510932654688;0.00013952510932654688
2017-04-18 10:00:00;0.00013721210839087126;0.00013721210839087126
2017-04-18 11:00:00;0.00013336452029594936;0.00013336452029594936
2017-04-18 12:00:00;0.00012774882090885235;0.00012774882090885235
2017-04-18 13:00:00;0.00012708160910048438;0.00012708160910048438
2017-04-18 14:00:00;0.00012770434012162782;0.00012770434012162782
2017-04-18 15:00:00;0.00012609191158473857;0.00012609191158473857
2017-04-18 16:00:00;0.00012955029279144585;0.00012955029279144585
2017-04-18 17:00:00;0.00012821586917470993;0.00012821586917470993
2017-04-18 18:00:00;0.00012842715291402643;0.00012842715291402643
2017-04-18 19:00:00;0.0001209988614475298;0.0001209988614475298
2017-04-18 20:00:00;0.0001117468577048274;0.0001117468577048274
2017-04-18 21:00:00;0.00010419624407346331;0.00010419624407346331
2017-04-18 22:00:00;9.894751118096869e-05;9.894751118096869e-05
2017-04-18 23:00:00;9.486639895311799e-05;9.486639895311799e-05
2017-04-19 00:00:00;9.39545428150151e-05;9.39545428150151e-05
2017-04-19 01:00:00;9.605626001137418e-05;9.605626001137418e-05
2017-04-19 02:00:00;9.98037663350409e-05;9.98037663350409e-05
2017-04-19 03:00:00;0.00010524154257323979;0.00010524154257323979
2017-04-19 04:00:00;0.0001147715512360955;0.0001147715512360955
2017-04-19 05:00:00;0.00012822698937151606;0.00012822698937151606
2017-04-19 06:00:00;0.00012928340806809866;0.00012928340806809866
2017-04-19 07:00:00;0.00013363140501929655;0.00013363140501929655
2017-04-19 08:00:00;0.0001430057309268664;0.0001430057309268664
2017-04-19 09:00:00;0.00014336157722466265;0.00014336157722466265
2017-04-19 10:00:00;0.00013206345726963183;0.00013206345726963183
2017-04-19 11:00:00;0.00013094031739221244;0.00013094031739221244
2017-04-19 12:00:00;0.0001291944464936496;0.0001291944464936496
2017-04-19 13:00:00;0.0001292945282649048;0.0001292945282649048
2017-04-19 14:00:00;0.0001237566702554507;0.0001237566702554507
2017-04-19 15:00:00;0.00012682584457394334;0.00012682584457394334
2017-04-19 16:00:00;0.00012921668688726186;0.00012921668688726186
2017-04-19 17:00:00;0.0001296058937754765;0.0001296058937754765
2017-04-19 18:00:00;0.0001283493115363835;0.0001283493115363835
2017-04-19 19:00:00;0.00012231104467065346;0.00012231104467065346
2017-04-19 20:00:00;0.00011429338277343179;0.00011429338277343179
2017-04-19 21:00:00;0.00010747670213127246;0.00010747670213127246
2017-04-19 22:00:00;0.00010167195939847119;0.00010167195939847119
2017-04-19 23:00:00;9.87807082288767e-05;9.87807082288767e-05
2017-04-20 00:00:00;9.781325110674315e-05;9.781325110674315e-05
2017-04-20 01:00:00;9.856942448956017e-05;9.856942448956017e-05
2017-04-20 02:00:00;0.00010207228648349197;0.00010207228648349197
2017-04-20 03:00:00;0.00010918921243941689;0.00010918921243941689
2017-04-20 04:00:00;0.00011821881224599663;0.00011821881224599663
2017-04-20 05:00:00;0.0001301174228285586;0.0001301174228285586
2017-04-20 06:00:00;0.00013468782371587915;0.00013468782371587915
2017-04-20 07:00:00;0.00013384268875861306;0.00013384268875861306
2017-04-20 08:00:00;0.00013716762760364673;0.00013716762760364673
2017-04-20 09:00:00;0.0001353550355242471;0.0001353550355242471
2017-04-20 10:00:00;0.0001332421981310819;0.0001332421981310819
2017-04-20 11:00:00;0.00013159640900377425;0.00013159640900377425
2017-04-20 12:00:00;0.00013095143758901857;0.00013095143758901857
2017-04-20 13:00:00;0.00012722617165896412;0.00012722617165896412
2017-04-20 14:00:00;0.0001255915027284626;0.0001255915027284626
2017-04-20 15:00:00;0.00012679248398352494;0.00012679248398352494
2017-04-20 16:00:00;0.00012758201795676037;0.00012758201795676037
2017-04-20 17:00:00;0.00012846051350444483;0.00012846051350444483
2017-04-20 18:00:00;0.00012675912339310655;0.00012675912339310655
2017-04-20 19:00:00;0.00012025380826151891;0.00012025380826151891
2017-04-20 20:00:00;0.00011274767541737936;0.00011274767541737936
2017-04-20 21:00:00;0.00010431856623833077;0.00010431856623833077
2017-04-20 22:00:00;9.756860677700823e-05;9.756860677700823e-05
2017-04-20 23:00:00;9.358757632041272e-05;9.358757632041272e-05
2017-04-21 00:00:00;9.096320987416541e-05;9.096320987416541e-05
2017-04-21 01:00:00;9.35097349427698e-05;9.35097349427698e-05
2017-04-21 02:00:00;9.80022944524474e-05;9.80022944524474e-05
2017-04-21 03:00:00;0.00010471889332335155;0.00010471889332335155
2017-04-21 04:00:00;0.00011580572953906584;0.00011580572953906584
2017-04-21 05:00:00;0.000130317586371069;0.000130317586371069
2017-04-21 06:00:00;0.00013440981879572582;0.00013440981879572582
2017-04-21 07:00:00;0.00013440981879572582;0.00013440981879572582
2017-04-21 08:00:00;0.00013323107793427577;0.00013323107793427577
2017-04-21 09:00:00;0.0001353550355242471;0.0001353550355242471
2017-04-21 10:00:00;0.00013744563252380006;0.00013744563252380006
2017-04-21 11:00:00;0.00013124056270597803;0.00013124056270597803
2017-04-21 12:00:00;0.0001328641114396734;0.0001328641114396734
2017-04-21 13:00:00;0.00012869403763737363;0.00012869403763737363
2017-04-21 14:00:00;0.00012605855099432018;0.00012605855099432018
2017-04-21 15:00:00;0.0001273262534302193;0.0001273262534302193
2017-04-21 16:00:00;0.00012850499429166939;0.00012850499429166939
2017-04-21 17:00:00;0.00012659232044101454;0.00012659232044101454
2017-04-21 18:00:00;0.00012231104467065346;0.00012231104467065346
2017-04-21 19:00:00;0.00011431562316704406;0.00011431562316704406
2017-04-21 20:00:00;0.00010915585184899849;0.00010915585184899849
2017-04-21 21:00:00;0.00010210564707391036;0.00010210564707391036
2017-04-21 22:00:00;9.429926891600521e-05;9.429926891600521e-05
2017-04-21 23:00:00;9.22531527036768e-05;9.22531527036768e-05
2017-04-22 00:00:00;8.680425626867179e-05;8.680425626867179e-05
2017-04-22 01:00:00;8.71156217792435e-05;8.71156217792435e-05
2017-04-22 02:00:00;9.00402335392564e-05;9.00402335392564e-05
2017-04-22 03:00:00;9.131905617196165e-05;9.131905617196165e-05
2017-04-22 04:00:00;9.163042168253338e-05;9.163042168253338e-05
2017-04-22 05:00:00;9.594505804331285e-05;9.594505804331285e-05
2017-04-22 06:00:00;0.00010242813278128822;0.00010242813278128822
2017-04-22 07:00:00;0.0001171846339430263;0.0001171846339430263
2017-04-22 08:00:00;0.00012576942587736074;0.00012576942587736074
2017-04-22 09:00:00;0.00012325626139917474;0.00012325626139917474
2017-04-22 10:00:00;0.0001181409708683537;0.0001181409708683537
2017-04-22 11:00:00;0.0001149049935977691;0.0001149049935977691
2017-04-22 12:00:00;0.00010945609716276407;0.00010945609716276407
2017-04-22 13:00:00;0.00011102404491242878;0.00011102404491242878
2017-04-22 14:00:00;0.00010872216417355932;0.00010872216417355932
2017-04-22 15:00:00;0.00010974522227972352;0.00010974522227972352
2017-04-22 16:00:00;0.00010970074149249899;0.00010970074149249899
2017-04-22 17:00:00;0.00011046803507212215;0.00011046803507212215
2017-04-22 18:00:00;0.00010617563910495493;0.00010617563910495493
2017-04-22 19:00:00;0.00010275061848866606;0.00010275061848866606
2017-04-22 20:00:00;9.662339004848694e-05;9.662339004848694e-05
2017-04-22 21:00:00;9.220867191645227e-05;9.220867191645227e-05
2017-04-22 22:00:00;8.598136170501796e-05;8.598136170501796e-05
2017-04-22 23:00:00;8.033230172750256e-05;8.033230172750256e-05
2017-04-23 00:00:00;8.033230172750256e-05;8.033230172750256e-05
2017-04-23 01:00:00;8.115519629115638e-05;8.115519629115638e-05
2017-04-23 02:00:00;8.18112879027182e-05;8.18112879027182e-05
2017-04-23 03:00:00;8.041014310514549e-05;8.041014310514549e-05
2017-04-23 04:00:00;7.843074807365386e-05;7.843074807365386e-05
2017-04-23 05:00:00;8.24562593174739e-05;8.24562593174739e-05
2017-04-23 06:00:00;9.05517625923385e-05;9.05517625923385e-05
2017-04-23 07:00:00;9.899199196819322e-05;9.899199196819322e-05
2017-04-23 08:00:00;0.00010279509927589059;0.00010279509927589059
2017-04-23 09:00:00;0.00011091284294436746;0.00011091284294436746
2017-04-23 10:00:00;0.00011261423305570576;0.00011261423305570576
2017-04-23 11:00:00;0.00010468553273293314;0.00010468553273293314
2017-04-23 12:00:00;0.0001008935456220419;0.0001008935456220419
2017-04-23 13:00:00;0.00010133835349428721;0.00010133835349428721
2017-04-23 14:00:00;9.953688161169371e-05;9.953688161169371e-05
2017-04-23 15:00:00;0.0001065092450091389;0.0001065092450091389
2017-04-23 16:00:00;0.0001096673809020806;0.0001096673809020806
2017-04-23 17:00:00;0.00010768798587058898;0.00010768798587058898
2017-04-23 18:00:00;0.00010417400367985104;0.00010417400367985104
2017-04-23 19:00:00;0.000101405074675124;0.000101405074675124
2017-04-23 20:00:00;9.733508264407943e-05;9.733508264407943e-05
2017-04-23 21:00:00;9.223091231006453e-05;9.223091231006453e-05
2017-04-23 22:00:00;8.958430547020496e-05;8.958430547020496e-05
2017-04-23 23:00:00;8.568111639125238e-05;8.568111639125238e-05
2017-04-24 00:00:00;8.649289075810006e-05;8.649289075810006e-05
2017-04-24 01:00:00;8.791627594928506e-05;8.791627594928506e-05
2017-04-24 02:00:00;9.165266207614564e-05;9.165266207614564e-05
2017-04-24 03:00:00;0.0001019166037282061;0.0001019166037282061
2017-04-24 04:00:00;0.00011360393057145156;0.00011360393057145156
2017-04-24 05:00:00;0.00012702600811645372;0.00012702600811645372
2017-04-24 06:00:00;0.00013187441392392758;0.00013187441392392758
2017-04-24 07:00:00;0.00013175209175906013;0.00013175209175906013
2017-04-24 08:00:00;0.00013250826514187714;0.00013250826514187714
2017-04-24 09:00:00;0.00013804612315133121;0.00013804612315133121
2017-04-24 10:00:00;0.0001361668098910948;0.0001361668098910948
2017-04-24 11:00:00;0.0001335424434448475;0.0001335424434448475
2017-04-24 12:00:00;0.0001315074474293252;0.0001315074474293252
2017-04-24 13:00:00;0.0001287162780309859;0.0001287162780309859
2017-04-24 14:00:00;0.00012734849382383157;0.00012734849382383157
2017-04-24 15:00:00;0.0001283826721268019;0.0001283826721268019
2017-04-24 16:00:00;0.00013036206715829354;0.00013036206715829354
2017-04-24 17:00:00;0.00012959477357867038;0.00012959477357867038
2017-04-24 18:00:00;0.00012689256575478013;0.00012689256575478013
2017-04-24 19:00:00;0.00011800752850668011;0.00011800752850668011
2017-04-24 20:00:00;0.0001123918291195831;0.0001123918291195831
2017-04-24 21:00:00;0.00010406280171178972;0.00010406280171178972
2017-04-24 22:00:00;9.757972697381437e-05;9.757972697381437e-05
2017-04-24 23:00:00;9.166378227295177e-05;9.166378227295177e-05
2017-04-25 00:00:00;8.99067911775828e-05;8.99067911775828e-05
2017-04-25 01:00:00;8.931742074685778e-05;8.931742074685778e-05
2017-04-25 02:00:00;9.368765809166792e-05;9.368765809166792e-05
2017-04-25 03:00:00;0.00010222796923877783;0.00010222796923877783
2017-04-25 04:00:00;0.00011575012855503518;0.00011575012855503518
2017-04-25 05:00:00;0.00012781554208968915;0.00012781554208968915
2017-04-25 06:00:00;0.00013340900108317388;0.00013340900108317388
2017-04-25 07:00:00;0.0001333756404927555;0.0001333756404927555
2017-04-25 08:00:00;0.00013948062853932233;0.00013948062853932233
2017-04-25 09:00:00;0.00014131546101233422;0.00014131546101233422
2017-04-25 10:00:00;0.00013830188767787228;0.00013830188767787228
2017-04-25 11:00:00;0.00013319771734385738;0.00013319771734385738
2017-04-25 12:00:00;0.0001363002522527684;0.0001363002522527684
2017-04-25 13:00:00;0.0001286495568501491;0.0001286495568501491
2017-04-25 14:00:00;0.00012812690760026087;0.00012812690760026087
2017-04-25 15:00:00;0.00012843827311083257;0.00012843827311083257
2017-04-25 16:00:00;0.0001302508651902322;0.0001302508651902322
2017-04-25 17:00:00;0.00012852723468528165;0.00012852723468528165
2017-04-25 18:00:00;0.0001237233096650323;0.0001237233096650323
2017-04-25 19:00:00;0.00012266689096844971;0.00012266689096844971
2017-04-25 20:00:00;0.00011427114237981953;0.00011427114237981953
2017-04-25 21:00:00;0.00010689845189735355;0.00010689845189735355
2017-04-25 22:00:00;9.995944909032676e-05;9.995944909032676e-05
2017-04-25 23:00:00;9.654554867084402e-05;9.654554867084402e-05
2017-04-26 00:00:00;9.552249056467982e-05;9.552249056467982e-05
2017-04-26 01:00:00;9.723500087282425e-05;9.723500087282425e-05
2017-04-26 02:00:00;0.00010177204116972639;0.00010177204116972639
2017-04-26 03:00:00;0.00010952281834360088;0.00010952281834360088
2017-04-26 04:00:00;0.00012151039050061192;0.00012151039050061192
2017-04-26 05:00:00;0.00013182993313670305;0.00013182993313670305
2017-04-26 06:00:00;0.0001349769488328386;0.0001349769488328386
2017-04-26 07:00:00;0.00013097367798263083;0.00013097367798263083
2017-04-26 08:00:00;0.00013007294204133408;0.00013007294204133408
2017-04-26 09:00:00;0.00013911366204471997;0.00013911366204471997
2017-04-26 10:00:00;0.0001393360659808426;0.0001393360659808426
2017-04-26 11:00:00;0.00013587768477413536;0.00013587768477413536
2017-04-26 12:00:00;0.00013367588580652108;0.00013367588580652108
2017-04-26 13:00:00;0.00012962813416908878;0.00012962813416908878
2017-04-26 14:00:00;0.00012648111847295322;0.00012648111847295322
2017-04-26 15:00:00;0.00012598070961667725;0.00012598070961667725
2017-04-26 16:00:00;0.0001281046672066486;0.0001281046672066486
2017-04-26 17:00:00;0.0001297393361371501;0.0001297393361371501
2017-04-26 18:00:00;0.00012727065244618865;0.00012727065244618865
2017-04-26 19:00:00;0.00012333410277681766;0.00012333410277681766
2017-04-26 20:00:00;0.0001148382724169323;0.0001148382724169323
2017-04-26 21:00:00;0.0001067761297324861;0.0001067761297324861
2017-04-26 22:00:00;9.948128062766305e-05;9.948128062766305e-05
2017-04-26 23:00:00;9.64343467027827e-05;9.64343467027827e-05
2017-04-27 00:00:00;9.63676255219459e-05;9.63676255219459e-05
2017-04-27 01:00:00;9.803565504286581e-05;9.803565504286581e-05
2017-04-27 02:00:00;0.00010287294065353353;0.00010287294065353353
2017-04-27 03:00:00;0.00010915585184899849;0.00010915585184899849
2017-04-27 04:00:00;0.00011978675999566134;0.00011978675999566134
2017-04-27 05:00:00;0.00012982829771159915;0.00012982829771159915
2017-04-27 06:00:00;0.00013407621289154186;0.00013407621289154186
2017-04-27 07:00:00;0.0001307290336528959;0.0001307290336528959
2017-04-27 08:00:00;0.00012904988393516988;0.00012904988393516988
2017-04-27 09:00:00;0.0001366783389441769;0.0001366783389441769
2017-04-27 10:00:00;0.00014197155262389607;0.00014197155262389607
2017-04-27 11:00:00;0.0001338871695458376;0.0001338871695458376
2017-04-27 12:00:00;0.0001267813637867188;0.0001267813637867188
2017-04-27 13:00:00;0.00012635879630808577;0.00012635879630808577
2017-04-27 14:00:00;0.00012465740619674746;0.00012465740619674746
2017-04-27 15:00:00;0.00012693704654200466;0.00012693704654200466
2017-04-27 16:00:00;0.0001283493115363835;0.0001283493115363835
2017-04-27 17:00:00;0.0001269815273292292;0.0001269815273292292
2017-04-27 18:00:00;0.00012542469977637062;0.00012542469977637062
2017-04-27 19:00:00;0.00012168831364951003;0.00012168831364951003
2017-04-27 20:00:00;0.0001137151325395129;0.0001137151325395129
2017-04-27 21:00:00;0.00010610891792411814;0.00010610891792411814
2017-04-27 22:00:00;0.00010100474759010322;0.00010100474759010322
2017-04-27 23:00:00;9.693475555905867e-05;9.693475555905867e-05
2017-04-28 00:00:00;9.546688958064914e-05;9.546688958064914e-05
2017-04-28 01:00:00;9.714603929837519e-05;9.714603929837519e-05
2017-04-28 02:00:00;0.00010169419979208345;0.00010169419979208345
2017-04-28 03:00:00;0.00010839967846618147;0.00010839967846618147
2017-04-28 04:00:00;0.00011915290877771178;0.00011915290877771178
2017-04-28 05:00:00;0.0001299394996796605;0.0001299394996796605
2017-04-28 06:00:00;0.0001325638661259078;0.0001325638661259078
2017-04-28 07:00:00;0.00013199673608879503;0.00013199673608879503
2017-04-28 08:00:00;0.00013313099616302058;0.00013313099616302058
2017-04-28 09:00:00;0.0001416824275069366;0.0001416824275069366
2017-04-28 10:00:00;0.00013285299124286726;0.00013285299124286726
2017-04-28 11:00:00;0.00013204121687601956;0.00013204121687601956
2017-04-28 12:00:00;0.00013189665431753985;0.00013189665431753985
2017-04-28 13:00:00;0.0001266145608346268;0.0001266145608346268
2017-04-28 14:00:00;0.00012437940127659416;0.00012437940127659416
2017-04-28 15:00:00;0.0001243349204893696;0.0001243349204893696
2017-04-28 16:00:00;0.00012571382489333006;0.00012571382489333006
2017-04-28 17:00:00;0.00012693704654200466;0.00012693704654200466
2017-04-28 18:00:00;0.0001243905214734003;0.0001243905214734003
2017-04-28 19:00:00;0.00011809649008112918;0.00011809649008112918
2017-04-28 20:00:00;0.00011127980943896983;0.00011127980943896983
2017-04-28 21:00:00;0.00010321766675452363;0.00010321766675452363
2017-04-28 22:00:00;9.421030734155616e-05;9.421030734155616e-05
2017-04-28 23:00:00;8.968438724146015e-05;8.968438724146015e-05
2017-04-29 00:00:00;8.729354492814162e-05;8.729354492814162e-05
2017-04-29 01:00:00;8.784955476844825e-05;8.784955476844825e-05
2017-04-29 02:00:00;8.960654586381722e-05;8.960654586381722e-05
2017-04-29 03:00:00;8.957318527339883e-05;8.957318527339883e-05
2017-04-29 04:00:00;9.134129656557392e-05;9.134129656557392e-05
2017-04-29 05:00:00;0.00010018185302644941;0.00010018185302644941
2017-04-29 06:00:00;0.00010756566370572152;0.00010756566370572152
2017-04-29 07:00:00;0.00011683990784203618;0.00011683990784203618
2017-04-29 08:00:00;0.00012381227123948137;0.00012381227123948137
2017-04-29 09:00:00;0.000121265746170877;0.000121265746170877
2017-04-29 10:00:00;0.00011299231974711428;0.00011299231974711428
2017-04-29 11:00:00;0.00011124644884855144;0.00011124644884855144
2017-04-29 12:00:00;0.00010638692284427145;0.00010638692284427145
2017-04-29 13:00:00;0.0001045298499776473;0.0001045298499776473
2017-04-29 14:00:00;0.00010365135442996281;0.00010365135442996281
2017-04-29 15:00:00;0.00010596435536563841;0.00010596435536563841
2017-04-29 16:00:00;0.00010672052874845543;0.00010672052874845543
2017-04-29 17:00:00;0.0001083107168917324;0.0001083107168917324
2017-04-29 18:00:00;0.00010465217214251475;0.00010465217214251475
2017-04-29 19:00:00;0.00010346231108425855;0.00010346231108425855
2017-04-29 20:00:00;9.880294862248896e-05;9.880294862248896e-05
2017-04-29 21:00:00;9.298708569288157e-05;9.298708569288157e-05
2017-04-29 22:00:00;8.727130453452936e-05;8.727130453452936e-05
2017-04-29 23:00:00;8.104399432309506e-05;8.104399432309506e-05
2017-04-30 00:00:00;7.989861405206339e-05;7.989861405206339e-05
2017-04-30 01:00:00;7.989861405206339e-05;7.989861405206339e-05
2017-04-30 02:00:00;7.995421503609405e-05;7.995421503609405e-05
